"CABELLO";"OJOS";"PIEL";"CROMA_CAB";"CROMA_OJOS";"CROMA_PIEL"
"chocolate";"azul";"negro";"brillante";"suave";"brillante"
"chocolate";"azul";"negro";"brillante";"brillante";"suave"
"chocolate";"azul";"negro";"brillante";"brillante";"brillante"
"chocolate";"azul";"amarillento";"suave";"suave";"suave"
"chocolate";"azul";"amarillento";"suave";"suave";"brillante"
"chocolate";"azul";"amarillento";"suave";"brillante";"suave"
"chocolate";"azul";"amarillento";"suave";"brillante";"brillante"
"chocolate";"azul";"amarillento";"brillante";"suave";"suave"
"chocolate";"azul";"amarillento";"brillante";"suave";"brillante"
"chocolate";"azul";"amarillento";"brillante";"brillante";"suave"
"chocolate";"azul";"amarillento";"brillante";"brillante";"brillante"
"chocolate";"azul";"moreno claro / dorado";"suave";"suave";"suave"
"chocolate";"azul";"moreno claro / dorado";"suave";"suave";"brillante"
"chocolate";"azul";"moreno claro / dorado";"suave";"brillante";"suave"
"chocolate";"azul";"moreno claro / dorado";"suave";"brillante";"brillante"
"chocolate";"azul";"moreno claro / dorado";"brillante";"suave";"suave"
"chocolate";"azul";"moreno claro / dorado";"brillante";"suave";"brillante"
"chocolate";"azul";"moreno claro / dorado";"brillante";"brillante";"suave"
"chocolate";"azul";"moreno claro / dorado";"brillante";"brillante";"brillante"
"chocolate";"azul";"moreno / marron claro";"suave";"suave";"suave"
"chocolate";"azul";"moreno / marron claro";"suave";"suave";"brillante"
"chocolate";"azul";"moreno / marron claro";"suave";"brillante";"suave"
"chocolate";"azul";"moreno / marron claro";"suave";"brillante";"brillante"
"chocolate";"azul";"moreno / marron claro";"brillante";"suave";"suave"
"chocolate";"azul";"moreno / marron claro";"brillante";"suave";"brillante"
"chocolate";"azul";"moreno / marron claro";"brillante";"brillante";"suave"
"chocolate";"azul";"moreno / marron claro";"brillante";"brillante";"brillante"
"chocolate";"almendra";"melocoton";"suave";"suave";"suave"
"chocolate";"almendra";"melocoton";"suave";"suave";"brillante"
"chocolate";"almendra";"melocoton";"suave";"brillante";"suave"
"chocolate";"almendra";"melocoton";"suave";"brillante";"brillante"
"chocolate";"almendra";"melocoton";"brillante";"suave";"suave"
"chocolate";"almendra";"melocoton";"brillante";"suave";"brillante"
"chocolate";"almendra";"melocoton";"brillante";"brillante";"suave"
"chocolate";"almendra";"melocoton";"brillante";"brillante";"brillante"
"chocolate";"almendra";"blanco / palido";"suave";"suave";"suave"
"chocolate";"almendra";"blanco / palido";"suave";"suave";"brillante"
"chocolate";"almendra";"blanco / palido";"suave";"brillante";"suave"
"chocolate";"almendra";"blanco / palido";"suave";"brillante";"brillante"
"chocolate";"almendra";"blanco / palido";"brillante";"suave";"suave"
"chocolate";"almendra";"blanco / palido";"brillante";"suave";"brillante"
"chocolate";"almendra";"blanco / palido";"brillante";"brillante";"suave"
"chocolate";"almendra";"blanco / palido";"brillante";"brillante";"brillante"
"chocolate";"almendra";"rosada";"suave";"suave";"suave"
"chocolate";"almendra";"rosada";"suave";"suave";"brillante"
"chocolate";"almendra";"rosada";"suave";"brillante";"suave"
"chocolate";"almendra";"rosada";"suave";"brillante";"brillante"
"chocolate";"almendra";"rosada";"brillante";"suave";"suave"
"chocolate";"almendra";"rosada";"brillante";"suave";"brillante"
"chocolate";"almendra";"rosada";"brillante";"brillante";"suave"
"chocolate";"almendra";"rosada";"brillante";"brillante";"brillante"
"chocolate";"almendra";"negro";"suave";"suave";"suave"
"chocolate";"almendra";"negro";"suave";"suave";"brillante"
"chocolate";"almendra";"negro";"suave";"brillante";"suave"
"chocolate";"almendra";"negro";"suave";"brillante";"brillante"
"chocolate";"almendra";"negro";"brillante";"suave";"suave"
"chocolate";"almendra";"negro";"brillante";"suave";"brillante"
"chocolate";"almendra";"negro";"brillante";"brillante";"suave"
"chocolate";"almendra";"negro";"brillante";"brillante";"brillante"
"chocolate";"almendra";"amarillento";"suave";"suave";"suave"
"chocolate";"almendra";"amarillento";"suave";"suave";"brillante"
"chocolate";"almendra";"amarillento";"suave";"brillante";"suave"
"chocolate";"almendra";"amarillento";"suave";"brillante";"brillante"
"chocolate";"almendra";"amarillento";"brillante";"suave";"suave"
"chocolate";"almendra";"amarillento";"brillante";"suave";"brillante"
"chocolate";"almendra";"amarillento";"brillante";"brillante";"suave"
"chocolate";"almendra";"amarillento";"brillante";"brillante";"brillante"
"chocolate";"almendra";"moreno claro / dorado";"suave";"suave";"suave"
"chocolate";"almendra";"moreno claro / dorado";"suave";"suave";"brillante"
"chocolate";"almendra";"moreno claro / dorado";"suave";"brillante";"suave"
"chocolate";"almendra";"moreno claro / dorado";"suave";"brillante";"brillante"
"chocolate";"almendra";"moreno claro / dorado";"brillante";"suave";"suave"
"chocolate";"almendra";"moreno claro / dorado";"brillante";"suave";"brillante"
"chocolate";"almendra";"moreno claro / dorado";"brillante";"brillante";"suave"
"chocolate";"almendra";"moreno claro / dorado";"brillante";"brillante";"brillante"
"chocolate";"almendra";"moreno / marron claro";"suave";"suave";"suave"
"chocolate";"almendra";"moreno / marron claro";"suave";"suave";"brillante"
"chocolate";"almendra";"moreno / marron claro";"suave";"brillante";"suave"
"chocolate";"almendra";"moreno / marron claro";"suave";"brillante";"brillante"
"chocolate";"almendra";"moreno / marron claro";"brillante";"suave";"suave"
"chocolate";"almendra";"moreno / marron claro";"brillante";"suave";"brillante"
"chocolate";"almendra";"moreno / marron claro";"brillante";"brillante";"suave"
"chocolate";"almendra";"moreno / marron claro";"brillante";"brillante";"brillante"
"chocolate";"ambar";"melocoton";"suave";"suave";"suave"
"chocolate";"ambar";"melocoton";"suave";"suave";"brillante"
"chocolate";"ambar";"melocoton";"suave";"brillante";"suave"
"chocolate";"ambar";"melocoton";"suave";"brillante";"brillante"
"chocolate";"ambar";"melocoton";"brillante";"suave";"suave"
"chocolate";"ambar";"melocoton";"brillante";"suave";"brillante"
"chocolate";"ambar";"melocoton";"brillante";"brillante";"suave"
"chocolate";"ambar";"melocoton";"brillante";"brillante";"brillante"
"chocolate";"ambar";"blanco / palido";"suave";"suave";"suave"
"chocolate";"ambar";"blanco / palido";"suave";"suave";"brillante"
"chocolate";"ambar";"blanco / palido";"suave";"brillante";"suave"
"chocolate";"ambar";"blanco / palido";"suave";"brillante";"brillante"
"chocolate";"ambar";"blanco / palido";"brillante";"suave";"suave"
"chocolate";"ambar";"blanco / palido";"brillante";"suave";"brillante"
"chocolate";"ambar";"blanco / palido";"brillante";"brillante";"suave"
"chocolate";"ambar";"blanco / palido";"brillante";"brillante";"brillante"
"chocolate";"ambar";"rosada";"suave";"suave";"suave"
"chocolate";"ambar";"rosada";"suave";"suave";"brillante"
"chocolate";"ambar";"rosada";"suave";"brillante";"suave"
"chocolate";"ambar";"rosada";"suave";"brillante";"brillante"
"chocolate";"ambar";"rosada";"brillante";"suave";"suave"
"chocolate";"ambar";"rosada";"brillante";"suave";"brillante"
"chocolate";"ambar";"rosada";"brillante";"brillante";"suave"
"chocolate";"ambar";"rosada";"brillante";"brillante";"brillante"
"chocolate";"ambar";"negro";"suave";"suave";"suave"
"chocolate";"ambar";"negro";"suave";"suave";"brillante"
"chocolate";"ambar";"negro";"suave";"brillante";"suave"
"chocolate";"ambar";"negro";"suave";"brillante";"brillante"
"chocolate";"ambar";"negro";"brillante";"suave";"suave"
"chocolate";"ambar";"negro";"brillante";"suave";"brillante"
"chocolate";"ambar";"negro";"brillante";"brillante";"suave"
"chocolate";"ambar";"negro";"brillante";"brillante";"brillante"
"chocolate";"ambar";"amarillento";"suave";"suave";"suave"
"chocolate";"ambar";"amarillento";"suave";"suave";"brillante"
"chocolate";"ambar";"amarillento";"suave";"brillante";"suave"
"chocolate";"ambar";"amarillento";"suave";"brillante";"brillante"
"chocolate";"ambar";"amarillento";"brillante";"suave";"suave"
"chocolate";"ambar";"amarillento";"brillante";"suave";"brillante"
"chocolate";"ambar";"amarillento";"brillante";"brillante";"suave"
"chocolate";"ambar";"amarillento";"brillante";"brillante";"brillante"
"chocolate";"ambar";"moreno claro / dorado";"suave";"suave";"suave"
"chocolate";"ambar";"moreno claro / dorado";"suave";"suave";"brillante"
"chocolate";"ambar";"moreno claro / dorado";"suave";"brillante";"suave"
"chocolate";"ambar";"moreno claro / dorado";"suave";"brillante";"brillante"
"chocolate";"ambar";"moreno claro / dorado";"brillante";"suave";"suave"
"chocolate";"ambar";"moreno claro / dorado";"brillante";"suave";"brillante"
"chocolate";"ambar";"moreno claro / dorado";"brillante";"brillante";"suave"
"chocolate";"ambar";"moreno claro / dorado";"brillante";"brillante";"brillante"
"chocolate";"ambar";"moreno / marron claro";"suave";"suave";"suave"
"chocolate";"ambar";"moreno / marron claro";"suave";"suave";"brillante"
"chocolate";"ambar";"moreno / marron claro";"suave";"brillante";"suave"
"chocolate";"ambar";"moreno / marron claro";"suave";"brillante";"brillante"
"chocolate";"ambar";"moreno / marron claro";"brillante";"suave";"suave"
"chocolate";"ambar";"moreno / marron claro";"brillante";"suave";"brillante"
"chocolate";"ambar";"moreno / marron claro";"brillante";"brillante";"suave"
"chocolate";"ambar";"moreno / marron claro";"brillante";"brillante";"brillante"
"chocolate";"verde";"melocoton";"suave";"suave";"suave"
"chocolate";"verde";"melocoton";"suave";"suave";"brillante"
"chocolate";"verde";"melocoton";"suave";"brillante";"suave"
"chocolate";"verde";"melocoton";"suave";"brillante";"brillante"
"chocolate";"verde";"melocoton";"brillante";"suave";"suave"
"chocolate";"verde";"melocoton";"brillante";"suave";"brillante"
"chocolate";"verde";"melocoton";"brillante";"brillante";"suave"
"chocolate";"verde";"melocoton";"brillante";"brillante";"brillante"
"chocolate";"verde";"blanco / palido";"suave";"suave";"suave"
"chocolate";"verde";"blanco / palido";"suave";"suave";"brillante"
"chocolate";"verde";"blanco / palido";"suave";"brillante";"suave"
"chocolate";"verde";"blanco / palido";"suave";"brillante";"brillante"
"chocolate";"verde";"blanco / palido";"brillante";"suave";"suave"
"chocolate";"verde";"blanco / palido";"brillante";"suave";"brillante"
"chocolate";"verde";"blanco / palido";"brillante";"brillante";"suave"
"chocolate";"verde";"blanco / palido";"brillante";"brillante";"brillante"
"chocolate";"verde";"rosada";"suave";"suave";"suave"
"chocolate";"verde";"rosada";"suave";"suave";"brillante"
"chocolate";"verde";"rosada";"suave";"brillante";"suave"
"chocolate";"verde";"rosada";"suave";"brillante";"brillante"
"chocolate";"verde";"rosada";"brillante";"suave";"suave"
"chocolate";"verde";"rosada";"brillante";"suave";"brillante"
"chocolate";"verde";"rosada";"brillante";"brillante";"suave"
"chocolate";"verde";"rosada";"brillante";"brillante";"brillante"
"chocolate";"verde";"negro";"suave";"suave";"suave"
"chocolate";"verde";"negro";"suave";"suave";"brillante"
"chocolate";"verde";"negro";"suave";"brillante";"suave"
"chocolate";"verde";"negro";"suave";"brillante";"brillante"
"chocolate";"verde";"negro";"brillante";"suave";"suave"
"chocolate";"verde";"negro";"brillante";"suave";"brillante"
"chocolate";"verde";"negro";"brillante";"brillante";"suave"
"chocolate";"verde";"negro";"brillante";"brillante";"brillante"
"chocolate";"verde";"amarillento";"suave";"suave";"suave"
"chocolate";"verde";"amarillento";"suave";"suave";"brillante"
"chocolate";"verde";"amarillento";"suave";"brillante";"suave"
"chocolate";"verde";"amarillento";"suave";"brillante";"brillante"
"chocolate";"verde";"amarillento";"brillante";"suave";"suave"
"chocolate";"verde";"amarillento";"brillante";"suave";"brillante"
"chocolate";"verde";"amarillento";"brillante";"brillante";"suave"
"chocolate";"verde";"amarillento";"brillante";"brillante";"brillante"
"chocolate";"verde";"moreno claro / dorado";"suave";"suave";"suave"
"chocolate";"verde";"moreno claro / dorado";"suave";"suave";"brillante"
"chocolate";"verde";"moreno claro / dorado";"suave";"brillante";"suave"
"chocolate";"verde";"moreno claro / dorado";"suave";"brillante";"brillante"
"chocolate";"verde";"moreno claro / dorado";"brillante";"suave";"suave"
"chocolate";"verde";"moreno claro / dorado";"brillante";"suave";"brillante"
"chocolate";"verde";"moreno claro / dorado";"brillante";"brillante";"suave"
"chocolate";"verde";"moreno claro / dorado";"brillante";"brillante";"brillante"
"chocolate";"verde";"moreno / marron claro";"suave";"suave";"suave"
"chocolate";"verde";"moreno / marron claro";"suave";"suave";"brillante"
"chocolate";"verde";"moreno / marron claro";"suave";"brillante";"suave"
"chocolate";"verde";"moreno / marron claro";"suave";"brillante";"brillante"
"chocolate";"verde";"moreno / marron claro";"brillante";"suave";"suave"
"chocolate";"verde";"moreno / marron claro";"brillante";"suave";"brillante"
"chocolate";"verde";"moreno / marron claro";"brillante";"brillante";"suave"
"chocolate";"verde";"moreno / marron claro";"brillante";"brillante";"brillante"
"chocolate";"miel";"melocoton";"suave";"suave";"suave"
"chocolate";"miel";"melocoton";"suave";"suave";"brillante"
"chocolate";"miel";"melocoton";"suave";"brillante";"suave"
"chocolate";"miel";"melocoton";"suave";"brillante";"brillante"
"chocolate";"miel";"melocoton";"brillante";"suave";"suave"
"chocolate";"miel";"melocoton";"brillante";"suave";"brillante"
"chocolate";"miel";"melocoton";"brillante";"brillante";"suave"
"chocolate";"miel";"melocoton";"brillante";"brillante";"brillante"
"chocolate";"miel";"blanco / palido";"suave";"suave";"suave"
"chocolate";"miel";"blanco / palido";"suave";"suave";"brillante"
"chocolate";"miel";"blanco / palido";"suave";"brillante";"suave"
"chocolate";"miel";"blanco / palido";"suave";"brillante";"brillante"
"chocolate";"miel";"blanco / palido";"brillante";"suave";"suave"
"chocolate";"miel";"blanco / palido";"brillante";"suave";"brillante"
"chocolate";"miel";"blanco / palido";"brillante";"brillante";"suave"
"chocolate";"miel";"blanco / palido";"brillante";"brillante";"brillante"
"chocolate";"miel";"rosada";"suave";"suave";"suave"
"chocolate";"miel";"rosada";"suave";"suave";"brillante"
"chocolate";"miel";"rosada";"suave";"brillante";"suave"
"chocolate";"miel";"rosada";"suave";"brillante";"brillante"
"chocolate";"miel";"rosada";"brillante";"suave";"suave"
"chocolate";"miel";"rosada";"brillante";"suave";"brillante"
"chocolate";"miel";"rosada";"brillante";"brillante";"suave"
"chocolate";"miel";"rosada";"brillante";"brillante";"brillante"
"chocolate";"miel";"negro";"suave";"suave";"suave"
"chocolate";"miel";"negro";"suave";"suave";"brillante"
"chocolate";"miel";"negro";"suave";"brillante";"suave"
"chocolate";"miel";"negro";"suave";"brillante";"brillante"
"chocolate";"miel";"negro";"brillante";"suave";"suave"
"chocolate";"miel";"negro";"brillante";"suave";"brillante"
"chocolate";"miel";"negro";"brillante";"brillante";"suave"
"chocolate";"miel";"negro";"brillante";"brillante";"brillante"
"chocolate";"miel";"amarillento";"suave";"suave";"suave"
"chocolate";"miel";"amarillento";"suave";"suave";"brillante"
"chocolate";"miel";"amarillento";"suave";"brillante";"suave"
"chocolate";"miel";"amarillento";"suave";"brillante";"brillante"
"chocolate";"miel";"amarillento";"brillante";"suave";"suave"
"chocolate";"miel";"amarillento";"brillante";"suave";"brillante"
"chocolate";"miel";"amarillento";"brillante";"brillante";"suave"
"chocolate";"miel";"amarillento";"brillante";"brillante";"brillante"
"chocolate";"miel";"moreno claro / dorado";"suave";"suave";"suave"
"chocolate";"miel";"moreno claro / dorado";"suave";"suave";"brillante"
"chocolate";"miel";"moreno claro / dorado";"suave";"brillante";"suave"
"chocolate";"miel";"moreno claro / dorado";"suave";"brillante";"brillante"
"chocolate";"miel";"moreno claro / dorado";"brillante";"suave";"suave"
"chocolate";"miel";"moreno claro / dorado";"brillante";"suave";"brillante"
"chocolate";"miel";"moreno claro / dorado";"brillante";"brillante";"suave"
"chocolate";"miel";"moreno claro / dorado";"brillante";"brillante";"brillante"
"chocolate";"miel";"moreno / marron claro";"suave";"suave";"suave"
"chocolate";"miel";"moreno / marron claro";"suave";"suave";"brillante"
